datetime,Heure début alarmes,Date fin alarmes,Heure fin alarmes,Durée,Type,Commune,Year,Alarme automatique,Alarme automatique réelle,Assistance à personne,DCH,Divers,Feu,Inondation,Officier de service,Sauvetage animaux/NAC,Sauvetage personne,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,severerisk,conditions,description,Intervention,Weekend,Precip_last_7D,holidays
2021-01-12,15:35:00,2021-01-12,16:15:00,0 days 00:40:00,Alarme automatique,Chavannes,2021.0,1,0,0,0,0,0,0,0,0,0,33.9,21.3,29.1,23.2,26.1,88.5,0.493,100,45.83,"rain,snow",2.9,1.0,9.2,263.5,1023.9,81.1,3.7,20.0,1.6,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,1,0,0.6500000000000004,0
2021-01-13,09:08:00,2021-01-13,12:30:00,0 days 03:22:00,Inondation,Chavannes,2021.0,0,0,0,0,0,0,1,0,0,0,38.2,34.4,36.5,32.2,35.3,95.3,0.426,100,70.83,"rain,snow",1.7,3.7,9.6,269.3,1023.1,74.6,0.0,26.8,2.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,1,0,1.0760000000000003,0
2021-01-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,40.3,36.1,38.7,32.6,37.0,93.6,0.273,100,91.67,rain,0.0,1.2,17.9,256.8,1020.2,68.7,0.0,23.5,2.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,1.1920000000000004,0
2021-01-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,38.7,27.0,34.9,29.4,32.2,89.9,0.433,100,66.67,"rain,snow",0.0,0.1,11.1,325.3,1020.4,77.5,0.0,27.5,2.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,1.6250000000000004,0
2021-01-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,30.5,22.4,26.9,22.4,22.3,82.7,0.021,100,12.5,"rain,snow",2.4,0.8,8.4,335.5,1028.2,79.4,6.2,40.3,3.6,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,0,1,1.6460000000000004,0
2021-01-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,35.2,30.0,33.1,28.3,31.6,94.2,0.371,100,70.83,"rain,snow",1.4,3.1,9.1,275.4,1023.8,73.1,0.0,16.3,1.4,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,1,2.0170000000000003,0
2021-01-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,36.8,25.9,32.2,30.4,28.5,86.3,0.0,0,0.0,Rien,0.0,1.8,4.3,331.6,1029.2,53.6,0.0,71.4,6.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,2.0170000000000003,0
2021-01-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,38.0,26.7,31.9,27.0,25.2,76.8,0.0,0,0.0,Rien,0.0,1.1,7.1,322.0,1024.3,93.3,0.0,86.9,7.4,0.0,Overcast,Cloudy skies throughout the day.,0,0,1.5240000000000005,0
2021-01-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.2,33.4,38.8,34.7,27.4,63.9,0.0,0,0.0,Rien,0.0,0.5,6.9,355.9,1012.2,84.2,6.2,56.1,4.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.0980000000000003,0
2021-01-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.5,36.9,45.6,42.3,35.5,67.8,0.0,0,0.0,Rien,0.0,0.3,11.3,222.3,1005.6,86.8,6.2,34.6,2.9,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.8250000000000004,0
2021-01-22,23:05:00,2021-01-22,23:27:00,0 days 00:22:00,Assistance à personne,Ecublens,2021.0,0,0,1,0,0,0,0,0,0,0,47.7,36.8,43.2,39.7,38.8,84.7,0.727,100,75.0,rain,0.0,0.0,15.1,265.9,997.6,83.5,5.5,31.8,2.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1.1190000000000002,0
2021-01-23,23:32:00,2021-01-24,01:40:00,0 days 02:08:00,Inondation,Saint-Sulpice,2021.0,0,0,0,0,0,0,1,0,0,0,39.6,34.0,36.1,30.4,32.1,85.7,0.242,100,45.83,"rain,snow",0.2,0.0,12.4,240.5,1001.1,87.6,0.0,28.3,2.5,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,1,1,1.3400000000000003,0
2021-01-23,09:22:00,2021-01-23,10:50:00,0 days 01:28:00,Divers,Ecublens,2021.0,0,0,0,0,1,0,0,0,0,0,39.6,34.0,36.1,30.4,32.1,85.7,0.242,100,45.83,"rain,snow",0.2,0.0,12.4,240.5,1001.1,87.6,0.0,28.3,2.5,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,1,1,1.5820000000000003,0
2021-01-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.2,28.9,35.0,29.6,27.0,73.2,0.042,100,12.5,"rain,snow",1.1,0.5,12.2,241.9,1003.4,52.6,6.2,107.0,9.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,1,1.2530000000000003,0
2021-01-25,09:58:00,2021-01-25,10:45:00,0 days 00:47:00,Sauvetage animaux/NAC,Saint-Sulpice,2021.0,0,0,0,0,0,0,0,0,1,0,34.1,29.2,32.2,25.7,28.4,85.7,0.293,100,79.17,"rain,snow",0.7,1.8,13.0,250.2,1008.5,72.0,0.0,31.5,2.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,1,0,1.5460000000000003,0
2021-01-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,34.6,25.7,29.5,26.8,21.5,72.1,0.003,100,8.33,"rain,snow",0.0,0.9,4.4,6.8,1023.9,67.2,0.0,96.1,8.4,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,0,0,1.5490000000000002,0
2021-01-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.1,25.0,31.7,27.5,26.4,80.8,0.036,100,33.33,"rain,snow",0.5,0.7,6.8,140.9,1020.9,95.9,0.0,57.3,4.9,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,0,0,1.5850000000000004,0
2021-01-28,13:16:00,2021-01-28,17:30:00,0 days 04:14:00,Feu,Ecublens,2021.0,0,0,0,0,0,1,0,0,0,0,47.7,35.6,42.0,37.1,40.7,95.1,0.641,100,100.0,"rain,snow",0.3,1.0,13.8,268.3,1015.3,97.4,0.0,26.6,2.4,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,1,0,2.2260000000000004,0
2021-01-29,11:26:00,2021-01-29,12:10:00,0 days 00:44:00,Feu,Saint-Sulpice,2021.0,0,0,0,0,0,1,0,0,0,0,48.6,43.0,45.8,41.1,41.4,85.0,0.837,100,100.0,rain,0.0,0.5,13.5,263.0,1010.0,84.4,0.0,60.7,5.3,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,2.3360000000000003,0
2021-01-30,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.2,40.2,41.2,37.9,38.9,91.4,0.39,100,75.0,rain,0.0,0.0,7.5,250.1,1004.6,86.9,0.0,20.3,1.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,1,2.2420000000000004,0
2021-01-31,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.4,35.5,41.0,39.5,39.0,92.9,0.066,100,25.0,"rain,snow",0.0,0.0,6.7,273.7,1000.1,53.3,1.9,34.2,2.9,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,1,2.2660000000000005,0
2021-02-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.7,40.8,42.3,38.9,40.4,92.9,0.761,100,100.0,rain,0.0,0.0,8.3,160.3,998.9,93.1,6.2,24.2,2.1,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,2.7340000000000004,0
2021-02-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.4,42.0,44.5,40.9,43.2,95.3,0.227,100,87.5,rain,0.0,0.0,8.4,259.5,1010.7,92.9,0.0,22.0,1.9,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,2.958,0
2021-02-03,21:44:00,2021-02-03,22:50:00,0 days 01:06:00,Alarme automatique,Ecublens,2021.0,1,0,0,0,0,0,0,0,0,0,50.9,46.0,47.8,45.0,44.2,87.6,0.253,100,62.5,rain,0.0,0.0,11.9,268.6,1009.2,69.8,0.0,17.7,1.6,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,3.1750000000000003,0
2021-02-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,48.6,35.4,43.6,42.0,38.2,81.3,0.0,0,0.0,Rien,0.0,0.0,7.1,327.9,1015.5,84.8,6.7,55.2,4.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,2.5340000000000003,0
2021-02-05,23:27:00,2021-02-06,01:00:00,0 days 01:33:00,Divers,Ecublens,2021.0,0,0,0,0,1,0,0,0,0,0,47.8,37.7,43.1,41.9,39.0,85.3,0.001,100,4.17,rain,0.0,0.0,7.0,346.6,1013.6,87.8,0.0,37.3,3.3,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,1.6980000000000004,0
2021-02-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.6,37.8,42.4,40.6,38.9,87.6,0.011,100,12.5,rain,0.0,0.0,8.9,46.5,1005.8,77.2,2.7,21.9,1.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,1,1.3190000000000004,0
2021-02-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.0,37.2,41.7,37.5,36.9,83.2,0.165,100,62.5,rain,0.0,0.0,10.2,260.3,999.3,57.4,0.0,32.2,2.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,1,1.4180000000000004,0
2021-02-08,13:38:00,2021-02-08,14:57:00,0 days 01:19:00,Sauvetage animaux/NAC,Ecublens,2021.0,0,0,0,0,0,0,0,0,1,0,44.0,37.0,40.1,34.8,30.7,69.7,0.001,100,4.17,rain,0.0,0.0,15.1,243.9,996.9,40.0,0.0,61.5,5.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0.6580000000000005,0
2021-02-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.3,34.6,38.7,34.9,33.7,82.3,0.103,100,25.0,"rain,snow",0.2,0.1,11.6,310.5,999.9,76.0,5.2,78.3,6.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,0,0,0.5340000000000005,0
2021-02-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.3,30.9,37.2,33.6,33.0,85.5,0.224,100,37.5,"rain,snow",0.2,0.4,14.5,243.6,1001.0,95.6,6.1,46.7,3.9,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,0,0,0.5050000000000004,0
2021-02-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,34.9,25.4,29.0,20.4,22.6,77.0,0.0,0,0.0,Rien,0.0,0.0,15.6,52.1,1013.6,82.5,6.2,70.3,6.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.5050000000000004,0
2021-02-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,26.0,18.6,24.6,16.0,19.1,79.5,0.096,100,37.5,snow,0.6,0.2,15.6,59.3,1019.0,87.2,5.1,43.3,3.5,0.0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,0,0,0.6000000000000004,0
2021-02-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,24.6,20.5,22.4,12.1,14.8,72.1,0.012,100,8.33,snow,0.4,0.8,16.1,41.7,1032.7,61.5,6.2,53.5,4.4,0.0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,0,1,0.6010000000000004,0
2021-02-14,19:15:00,2021-02-14,19:45:00,0 days 00:30:00,Officier de service,Saint-Sulpice,2021.0,0,0,0,0,0,0,0,1,0,0,30.8,21.1,25.0,20.7,17.3,72.2,0.0,0,0.0,Rien,0.0,0.8,8.1,2.7,1037.3,31.2,0.0,128.9,11.2,0.0,Partially cloudy,Becoming cloudy in the afternoon.,1,1,0.4360000000000004,0
2021-02-14,18:02:00,2021-02-14,19:00:00,0 days 00:58:00,Alarme automatique réelle,Ecublens,2021.0,0,1,0,0,0,0,0,0,0,0,30.8,21.1,25.0,20.7,17.3,72.2,0.0,0,0.0,Rien,0.0,0.8,8.1,2.7,1037.3,31.2,0.0,128.9,11.2,0.0,Partially cloudy,Becoming cloudy in the afternoon.,1,1,0.4360000000000004,0
2021-02-15,22:54:00,2021-02-16,00:07:00,0 days 01:13:00,Feu,Saint-Sulpice,2021.0,0,0,0,0,0,1,0,0,0,0,40.2,26.4,34.3,30.8,25.8,71.6,0.0,0,0.0,Rien,0.0,0.4,6.9,317.0,1035.1,94.7,0.0,86.8,7.5,0.0,Overcast,Cloudy skies throughout the day.,1,0,0.43500000000000044,0
2021-02-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.4,37.2,42.4,39.5,32.1,66.8,0.0,0,0.0,Rien,0.0,0.0,8.6,270.8,1025.5,86.4,0.0,99.7,8.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.3320000000000004,0
2021-02-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.8,33.5,44.7,42.7,36.9,75.0,0.01,100,8.33,rain,0.0,0.0,8.5,278.1,1023.1,72.2,0.0,136.5,11.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,0.11800000000000045,0
2021-02-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.1,30.8,41.0,38.3,32.4,71.9,0.0,0,0.0,Rien,0.0,0.0,6.7,289.3,1019.8,90.7,9.3,83.5,7.3,0.0,Overcast,Cloudy skies throughout the day.,0,0,0.11800000000000045,0
2021-02-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.9,40.8,49.0,47.5,38.3,67.4,0.0,0,0.0,Rien,0.0,0.0,8.5,268.4,1020.1,83.7,6.2,133.0,11.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.022000000000000443,0
2021-02-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.1,32.6,43.8,43.3,35.5,74.7,0.0,0,0.0,Rien,0.0,0.0,5.1,236.2,1018.7,35.2,6.1,145.9,12.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.010000000000000444,1
2021-02-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.7,30.1,44.0,42.7,31.2,61.8,0.0,0,0.0,Rien,0.0,0.0,8.7,82.7,1019.1,17.5,10.7,157.1,13.5,0.0,Clear,Clear conditions throughout the day.,0,1,0.010000000000000444,1
2021-02-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.0,35.9,44.6,43.5,31.1,59.2,0.0,0,0.0,Rien,0.0,0.0,4.7,11.3,1024.0,90.3,0.0,54.2,4.7,0.0,Overcast,Cloudy skies throughout the day.,0,0,0.010000000000000444,1
2021-02-23,13:04:00,2021-02-23,15:45:00,0 days 02:41:00,Feu,Chavannes,2021.0,0,0,0,0,0,1,0,0,0,0,56.0,35.4,45.7,44.9,33.4,62.6,0.0,0,0.0,Rien,0.0,0.0,4.7,11.5,1035.6,35.9,6.4,133.7,11.4,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.010000000000000444,1
2021-02-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.5,36.2,46.8,46.5,36.6,68.3,0.0,0,0.0,Rien,0.0,0.0,3.6,32.9,1035.5,0.0,6.0,146.1,12.7,0.0,Clear,Clear conditions throughout the day.,0,0,0.0,1
2021-02-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,58.3,35.4,46.9,46.0,34.3,62.2,0.0,0,0.0,Rien,0.0,0.0,4.5,19.7,1031.9,0.0,6.2,155.2,13.3,0.0,Clear,Clear conditions throughout the day.,0,0,0.0,1
2021-02-26,22:54:00,2021-02-26,23:57:00,0 days 01:03:00,Divers,Saint-Sulpice,2021.0,0,0,0,0,1,0,0,0,0,0,55.7,35.2,47.9,47.4,34.7,60.4,0.0,0,0.0,Rien,0.0,0.0,4.5,0.8,1030.7,69.7,0.0,158.8,13.9,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,1
2021-02-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,48.4,39.9,43.1,36.1,36.1,76.4,0.0,0,0.0,Rien,0.0,0.0,17.5,34.4,1029.1,22.6,0.0,239.1,21.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.0,1
2021-02-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.2,33.3,39.8,35.5,32.2,74.3,0.0,0,0.0,Rien,0.0,0.0,9.8,9.9,1031.2,7.3,0.0,222.4,19.7,0.0,Clear,Clear conditions throughout the day.,0,1,0.0,1
2021-03-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,48.2,29.3,38.5,36.8,32.0,77.8,0.0,0,0.0,Rien,0.0,0.0,5.4,32.1,1031.4,36.9,4.4,251.3,22.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2021-03-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.9,30.2,41.9,40.7,29.1,60.8,0.0,0,0.0,Rien,0.0,0.0,4.7,31.2,1032.7,57.3,0.0,236.0,20.9,0.0,Partially cloudy,Becoming cloudy in the afternoon.,0,0,0.0,0
2021-03-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,46.7,37.0,42.9,42.7,32.8,67.3,0.0,0,0.0,Rien,0.0,0.0,3.4,33.1,1031.7,87.7,0.0,159.8,14.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2021-03-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.4,36.5,46.3,45.4,34.5,64.3,0.004,100,12.5,rain,0.0,0.0,6.9,254.2,1022.6,56.5,5.2,226.9,20.3,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,0,0.004000000000000444,0
2021-03-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.1,37.3,44.0,40.3,36.2,74.3,0.001,100,4.17,rain,0.0,0.0,15.0,27.8,1020.4,37.0,0.0,160.7,14.5,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,0.005000000000000444,0
2021-03-06,20:21:00,2021-03-06,20:48:00,0 days 00:27:00,Alarme automatique,Saint-Sulpice,2021.0,1,0,0,0,0,0,0,0,0,0,42.2,31.7,37.4,32.0,30.9,77.2,0.0,0,0.0,Rien,0.0,0.0,12.8,26.3,1026.6,21.6,0.0,115.1,10.2,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.005000000000000444,0
2021-03-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,46.9,31.5,39.9,38.8,34.7,81.9,0.028,100,25.0,rain,0.0,0.0,5.4,247.3,1023.5,64.7,0.0,95.5,8.3,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,0.033000000000000446,0
2021-03-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.4,34.8,43.2,40.9,34.9,74.5,0.041,100,33.33,"rain,snow",0.0,0.0,9.4,37.1,1017.6,34.8,8.8,117.7,10.2,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,0,0,0.07400000000000045,0
2021-03-09,14:44:00,2021-03-09,15:45:00,0 days 01:01:00,Feu,Saint-Sulpice,2021.0,0,0,0,0,0,1,0,0,0,0,46.0,28.1,38.9,36.8,27.3,63.8,0.0,0,0.0,Rien,0.0,0.0,5.4,342.0,1018.0,35.3,5.5,133.4,11.4,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.07400000000000045,0
2021-03-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.0,23.8,40.2,38.3,26.8,60.0,0.0,0,0.0,Rien,0.0,0.0,4.5,300.5,1020.8,48.6,6.9,183.6,15.8,0.0,Partially cloudy,Becoming cloudy in the afternoon.,0,0,0.07400000000000045,0
2021-03-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.1,44.4,48.4,45.0,36.7,64.7,0.379,100,29.17,rain,0.0,0.0,17.0,254.1,1015.6,94.7,0.0,34.5,2.8,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,0,0,0.44900000000000045,0
2021-03-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.1,39.7,44.8,40.3,32.6,62.7,0.012,100,12.5,rain,0.0,0.0,12.6,247.1,1017.9,58.0,0.0,151.1,12.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,0,0,0.46000000000000046,0
2021-03-13,17:27:00,2021-03-13,17:59:00,0 days 00:32:00,Alarme automatique,Ecublens,2021.0,1,0,0,0,0,0,0,0,0,0,49.6,40.3,44.6,38.5,33.5,66.2,0.181,100,33.33,rain,0.0,0.0,17.2,237.8,1014.1,68.6,0.0,50.5,4.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.6410000000000005,0
2021-03-13,13:49:00,2021-03-13,14:42:00,0 days 00:53:00,Officier de service,Chavannes,2021.0,0,0,0,0,0,0,0,1,0,0,49.6,40.3,44.6,38.5,33.5,66.2,0.181,100,33.33,rain,0.0,0.0,17.2,237.8,1014.1,68.6,0.0,50.5,4.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.8220000000000005,0
2021-03-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.7,32.9,38.1,32.1,31.7,77.8,0.191,100,79.17,"rain,snow",0.0,0.0,16.4,254.8,1018.0,80.8,0.0,107.7,9.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,1,0.9850000000000004,0
2021-03-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,38.4,35.7,36.8,31.7,34.9,92.8,0.453,100,91.67,rain,0.0,0.0,11.9,259.1,1020.2,80.8,0.0,37.3,3.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,1.3970000000000005,0
2021-03-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,40.5,34.3,37.3,35.2,30.4,77.0,0.042,100,29.17,"rain,snow",0.0,0.0,5.6,269.5,1026.4,56.6,0.0,117.6,10.1,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,0,1.4390000000000005,0
2021-03-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.3,31.1,36.4,34.2,33.1,87.8,0.236,100,70.83,"rain,snow",0.0,0.0,6.2,326.2,1023.5,51.3,0.0,126.7,10.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,1.6750000000000005,0
2021-03-18,11:19:00,2021-03-18,12:50:00,0 days 01:31:00,Divers,Chavannes,2021.0,0,0,0,0,1,0,0,0,0,0,40.9,32.0,35.6,29.4,26.6,71.0,0.034,100,29.17,"rain,snow",0.0,0.0,13.9,33.3,1021.6,56.3,7.9,186.9,16.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,1,0,1.3300000000000005,0
2021-03-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.5,24.0,34.3,28.6,22.7,64.2,0.0,0,0.0,Rien,0.0,0.0,12.1,36.3,1017.3,73.1,6.2,207.7,17.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.3180000000000005,0
2021-03-20,21:02:00,2021-03-20,21:10:00,0 days 00:08:00,Alarme automatique,Ecublens,2021.0,1,0,0,0,0,0,0,0,0,0,38.6,26.7,33.8,25.1,21.1,60.6,0.007,100,4.17,snow,0.0,0.0,16.0,32.8,1023.3,6.7,0.0,222.0,18.9,0.0,Snow,Clear conditions throughout the day with late afternoon snow.,1,1,0.9630000000000004,0
2021-03-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.5,24.0,35.5,29.3,21.2,56.1,0.009,100,8.33,snow,0.0,0.0,13.0,25.6,1022.3,35.4,0.0,209.5,17.9,0.0,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,0,1,0.7810000000000005,0
2021-03-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.2,29.8,39.0,32.6,28.1,65.3,0.0,0,0.0,Rien,0.0,0.0,14.0,28.8,1021.1,74.0,0.0,219.5,19.0,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.32800000000000046,0
2021-03-23,21:12:00,2021-03-23,21:46:00,0 days 00:34:00,Feu,Ecublens,2021.0,0,0,0,0,0,1,0,0,0,0,49.2,28.8,39.6,35.3,28.3,64.5,0.0,0,0.0,Rien,0.0,0.0,10.9,355.8,1024.9,50.2,0.0,224.9,19.4,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.2860000000000005,0
2021-03-23,04:04:00,2021-03-23,09:45:00,0 days 05:41:00,Feu,Ecublens,2021.0,0,0,0,0,0,1,0,0,0,0,49.2,28.8,39.6,35.3,28.3,64.5,0.0,0,0.0,Rien,0.0,0.0,10.9,355.8,1024.9,50.2,0.0,224.9,19.4,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.2860000000000005,0
2021-03-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.9,27.4,41.7,40.4,30.0,64.1,0.0,0,0.0,Rien,0.0,0.0,5.1,357.7,1025.4,9.1,12.1,203.0,17.7,0.0,Clear,Clear conditions throughout the day.,0,0,0.05000000000000045,0
2021-03-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.0,33.5,46.1,45.2,32.4,60.0,0.0,0,0.0,Rien,0.0,0.0,4.6,17.2,1023.3,60.9,0.0,206.0,17.9,0.0,Partially cloudy,Clearing in the afternoon.,0,0,0.016000000000000444,0
2021-03-26,15:05:00,2021-03-26,16:31:00,0 days 01:26:00,Officier de service,Ecublens,2021.0,0,0,0,0,0,0,0,1,0,0,58.2,31.9,47.7,46.9,35.3,64.2,0.001,100,4.17,rain,0.0,0.0,7.1,243.6,1021.4,66.5,7.8,195.0,16.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0.017000000000000445,0
